,Hour,Hour_count
14847,7,690
14848,21,9135
14849,22,8256
14850,22,8256
14851,14,956
14852,23,5744
14853,22,8256
14854,14,956
14855,22,8256
14856,0,2941
14857,20,6859
14858,3,1447
14859,18,3123
14860,16,1208
14861,2,1649
14862,2,1649
14863,21,9135
14864,18,3123
14865,22,8256
14866,6,952
14867,5,1272
14868,21,9135
14869,20,6859
14870,19,4783
14871,21,9135
14872,4,1114
14873,4,1114
14874,0,2941
14875,20,6859
14876,21,9135
14877,20,6859
14878,6,952
14879,21,9135
14880,21,9135
14881,1,2339
14882,21,9135
14883,23,5744
14884,23,5744
14885,19,4783
14886,21,9135
14887,20,6859
14888,21,9135
14889,1,2339
14890,20,6859
14891,1,2339
14892,7,690
14893,23,5744
14894,20,6859
14895,6,952
14896,21,9135
14897,21,9135
14898,22,8256
14899,17,1988
14900,21,9135
14901,1,2339
14902,21,9135
14903,0,2941
14904,23,5744
14905,20,6859
14906,19,4783
14907,23,5744
14908,19,4783
14909,23,5744
14910,23,5744
14911,0,2941
14912,20,6859
14913,0,2941
14914,22,8256
14915,19,4783
14916,18,3123
14917,20,6859
14918,17,1988
14919,19,4783
14920,20,6859
14921,1,2339
14922,21,9135
14923,21,9135
14924,1,2339
14925,21,9135
14926,0,2941
14927,15,1063
14928,19,4783
14929,19,4783
14930,0,2941
14931,23,5744
14932,19,4783
14933,5,1272
14934,23,5744
14935,11,850
14936,6,952
14937,19,4783
14938,21,9135
14939,0,2941
14940,6,952
14941,0,2941
14942,22,8256
14943,22,8256
14944,21,9135
14945,21,9135
14946,18,3123
14947,6,952
14948,20,6859
14949,2,1649
14950,23,5744
14951,22,8256
14952,21,9135
14953,12,1016
14954,22,8256
14955,20,6859
14956,0,2941
14957,0,2941
14958,20,6859
14959,19,4783
14960,22,8256
14961,23,5744
14962,19,4783
14963,11,850
14964,21,9135
14965,23,5744
14966,22,8256
14967,21,9135
14968,7,690
14969,21,9135
14970,19,4783
14971,21,9135
14972,22,8256
14973,2,1649
14974,19,4783
14975,19,4783
14976,19,4783
14977,4,1114
14978,19,4783
14979,8,617
14980,11,850
14981,23,5744
14982,0,2941
14983,17,1988
14984,20,6859
14985,21,9135
14986,23,5744
14987,20,6859
14988,1,2339
14989,1,2339
14990,16,1208
14991,19,4783
14992,21,9135
14993,9,766
14994,11,850
14995,20,6859
14996,1,2339
14997,5,1272
14998,10,902
14999,22,8256
15000,19,4783
15001,11,850
15002,23,5744
15003,18,3123
15004,2,1649
15005,21,9135
15006,23,5744
15007,20,6859
15008,20,6859
15009,19,4783
15010,7,690
15011,5,1272
15012,4,1114
15013,13,962
15014,5,1272
15015,21,9135
15016,18,3123
15017,23,5744
15018,17,1988
15019,20,6859
15020,19,4783
15021,9,766
15022,20,6859
15023,21,9135
15024,20,6859
15025,18,3123
15026,21,9135
15027,1,2339
15028,21,9135
15029,3,1447
15030,22,8256
15031,0,2941
15032,20,6859
15033,21,9135
15034,22,8256
15035,18,3123
15036,19,4783
15037,23,5744
15038,21,9135
15039,0,2941
15040,14,956
15041,20,6859
15042,0,2941
15043,22,8256
15044,22,8256
15045,22,8256
15046,19,4783
15047,18,3123
15048,17,1988
15049,18,3123
15050,22,8256
15051,20,6859
15052,21,9135
15053,3,1447
15054,22,8256
15055,19,4783
15056,0,2941
15057,21,9135
15058,1,2339
15059,16,1208
15060,10,902
15061,23,5744
15062,13,962
15063,22,8256
15064,22,8256
15065,21,9135
15066,18,3123
15067,0,2941
15068,21,9135
15069,4,1114
15070,20,6859
15071,17,1988
15072,4,1114
15073,18,3123
15074,19,4783
15075,16,1208
15076,23,5744
15077,23,5744
15078,20,6859
15079,21,9135
15080,20,6859
15081,20,6859
15082,5,1272
15083,19,4783
15084,21,9135
15085,22,8256
15086,0,2941
15087,18,3123
15088,15,1063
15089,22,8256
15090,20,6859
15091,20,6859
15092,11,850
15093,20,6859
15094,3,1447
15095,0,2941
15096,21,9135
15097,23,5744
15098,6,952
15099,21,9135
15100,7,690
15101,3,1447
15102,19,4783
15103,23,5744
15104,23,5744
15105,16,1208
15106,21,9135
15107,21,9135
15108,14,956
15109,12,1016
15110,14,956
15111,23,5744
15112,0,2941
15113,23,5744
15114,1,2339
15115,20,6859
15116,23,5744
15117,19,4783
15118,21,9135
15119,20,6859
15120,21,9135
15121,21,9135
15122,6,952
15123,17,1988
15124,15,1063
15125,20,6859
15126,22,8256
15127,4,1114
15128,21,9135
15129,18,3123
15130,18,3123
15131,23,5744
15132,22,8256
15133,23,5744
15134,20,6859
15135,18,3123
15136,22,8256
15137,21,9135
15138,19,4783
15139,21,9135
15140,0,2941
15141,23,5744
15142,9,766
15143,19,4783
15144,23,5744
15145,23,5744
15146,20,6859
15147,22,8256
15148,22,8256
15149,22,8256
15150,1,2339
15151,22,8256
15152,18,3123
15153,23,5744
15154,23,5744
15155,20,6859
15156,21,9135
15157,19,4783
15158,21,9135
15159,1,2339
15160,22,8256
15161,4,1114
15162,21,9135
15163,21,9135
15164,21,9135
15165,2,1649
15166,9,766
15167,3,1447
15168,22,8256
15169,21,9135
15170,9,766
15171,2,1649
15172,20,6859
15173,3,1447
15174,3,1447
15175,21,9135
15176,4,1114
15177,18,3123
15178,6,952
15179,20,6859
15180,5,1272
15181,7,690
15182,19,4783
15183,20,6859
15184,3,1447
15185,18,3123
15186,18,3123
15187,20,6859
15188,22,8256
15189,6,952
15190,23,5744
15191,23,5744
15192,20,6859
15193,3,1447
15194,5,1272
15195,19,4783
15196,17,1988
15197,21,9135
15198,16,1208
15199,20,6859
15200,21,9135
15201,23,5744
15202,5,1272
15203,22,8256
15204,21,9135
15205,23,5744
15206,19,4783
15207,19,4783
15208,18,3123
15209,17,1988
15210,2,1649
15211,19,4783
15212,18,3123
15213,21,9135
15214,22,8256
15215,22,8256
15216,22,8256
15217,19,4783
15218,1,2339
15219,21,9135
15220,22,8256
15221,22,8256
15222,14,956
15223,22,8256
15224,19,4783
15225,0,2941
15226,2,1649
15227,21,9135
15228,20,6859
15229,19,4783
15230,0,2941
15231,17,1988
15232,21,9135
15233,17,1988
15234,21,9135
15235,10,902
15236,2,1649
15237,23,5744
15238,3,1447
15239,20,6859
15240,22,8256
15241,14,956
15242,21,9135
15243,19,4783
15244,22,8256
15245,19,4783
15246,20,6859
15247,19,4783
15248,19,4783
15249,18,3123
15250,12,1016
15251,0,2941
15252,19,4783
15253,10,902
15254,20,6859
15255,17,1988
15256,18,3123
15257,18,3123
15258,22,8256
15259,1,2339
15260,8,617
15261,2,1649
15262,23,5744
15263,7,690
15264,20,6859
15265,18,3123
15266,6,952
15267,21,9135
15268,21,9135
15269,17,1988
15270,21,9135
15271,23,5744
15272,11,850
15273,22,8256
15274,0,2941
15275,2,1649
15276,21,9135
15277,23,5744
15278,22,8256
15279,1,2339
15280,3,1447
15281,20,6859
15282,21,9135
15283,21,9135
15284,21,9135
15285,5,1272
15286,21,9135
15287,21,9135
15288,20,6859
15289,13,962
15290,23,5744
15291,14,956
15292,11,850
15293,12,1016
15294,0,2941
15295,9,766
15296,21,9135
15297,20,6859
15298,20,6859
15299,19,4783
15300,19,4783
15301,21,9135
15302,0,2941
15303,19,4783
15304,22,8256
15305,22,8256
15306,0,2941
15307,5,1272
15308,22,8256
15309,4,1114
15310,16,1208
15311,0,2941
15312,20,6859
15313,21,9135
15314,23,5744
15315,23,5744
15316,17,1988
15317,21,9135
15318,16,1208
15319,1,2339
15320,21,9135
15321,20,6859
15322,20,6859
15323,13,962
15324,5,1272
15325,21,9135
15326,5,1272
15327,7,690
15328,23,5744
15329,18,3123
15330,14,956
15331,15,1063
15332,21,9135
15333,15,1063
15334,4,1114
15335,23,5744
15336,14,956
15337,1,2339
15338,9,766
15339,21,9135
15340,22,8256
15341,12,1016
15342,0,2941
15343,2,1649
15344,22,8256
15345,20,6859
15346,23,5744
15347,21,9135
15348,22,8256
15349,8,617
15350,1,2339
15351,23,5744
15352,1,2339
15353,3,1447
15354,5,1272
15355,23,5744
15356,21,9135
15357,7,690
15358,21,9135
15359,3,1447
15360,19,4783
15361,16,1208
15362,21,9135
15363,21,9135
15364,18,3123
15365,18,3123
15366,22,8256
15367,20,6859
15368,20,6859
15369,20,6859
15370,3,1447
15371,20,6859
15372,22,8256
15373,20,6859
15374,3,1447
15375,1,2339
15376,5,1272
15377,16,1208
15378,4,1114
15379,0,2941
15380,2,1649
15381,20,6859
15382,21,9135
15383,18,3123
15384,19,4783
15385,23,5744
15386,19,4783
15387,20,6859
15388,20,6859
15389,22,8256
15390,21,9135
15391,21,9135
15392,23,5744
15393,23,5744
15394,4,1114
15395,21,9135
15396,20,6859
15397,12,1016
15398,21,9135
15399,21,9135
15400,22,8256
15401,0,2941
15402,9,766
15403,20,6859
15404,19,4783
15405,19,4783
15406,1,2339
15407,11,850
15408,18,3123
15409,12,1016
15410,19,4783
15411,2,1649
15412,17,1988
15413,16,1208
15414,15,1063
15415,15,1063
15416,10,902
15417,22,8256
15418,3,1447
15419,16,1208
15420,21,9135
15421,19,4783
15422,6,952
15423,0,2941
15424,23,5744
15425,10,902
15426,23,5744
15427,21,9135
15428,10,902
15429,20,6859
15430,15,1063
15431,1,2339
15432,21,9135
15433,21,9135
15434,0,2941
15435,20,6859
15436,2,1649
15437,2,1649
15438,22,8256
15439,11,850
15440,21,9135
15441,22,8256
15442,22,8256
15443,20,6859
15444,5,1272
15445,19,4783
15446,21,9135
15447,2,1649
15448,20,6859
15449,2,1649
15450,20,6859
15451,17,1988
15452,21,9135
15453,8,617
15454,21,9135
15455,21,9135
15456,21,9135
15457,2,1649
15458,20,6859
15459,8,617
15460,8,617
15461,20,6859
15462,22,8256
15463,1,2339
15464,21,9135
15465,19,4783
15466,10,902
15467,22,8256
15468,19,4783
15469,0,2941
15470,3,1447
15471,18,3123
15472,20,6859
15473,16,1208
15474,1,2339
15475,2,1649
15476,21,9135
15477,2,1649
15478,22,8256
15479,2,1649
15480,14,956
15481,9,766
15482,22,8256
15483,20,6859
15484,21,9135
15485,4,1114
15486,19,4783
15487,2,1649
15488,20,6859
15489,0,2941
15490,22,8256
15491,18,3123
15492,20,6859
15493,14,956
15494,17,1988
15495,22,8256
15496,0,2941
15497,15,1063
15498,0,2941
15499,6,952
15500,4,1114
15501,15,1063
15502,4,1114
15503,18,3123
15504,19,4783
15505,0,2941
15506,1,2339
15507,16,1208
15508,21,9135
15509,21,9135
15510,22,8256
15511,22,8256
15512,2,1649
15513,21,9135
15514,11,850
15515,17,1988
15516,23,5744
15517,21,9135
15518,21,9135
15519,21,9135
15520,21,9135
15521,20,6859
15522,20,6859
15523,19,4783
15524,6,952
15525,8,617
15526,21,9135
15527,0,2941
15528,21,9135
15529,20,6859
15530,3,1447
15531,21,9135
15532,23,5744
15533,5,1272
15534,23,5744
15535,14,956
15536,0,2941
15537,23,5744
15538,6,952
15539,23,5744
15540,15,1063
15541,23,5744
15542,21,9135
15543,0,2941
15544,20,6859
15545,22,8256
15546,22,8256
15547,4,1114
15548,0,2941
15549,21,9135
15550,2,1649
15551,13,962
15552,18,3123
15553,0,2941
15554,19,4783
15555,21,9135
15556,20,6859
15557,22,8256
15558,21,9135
15559,5,1272
15560,21,9135
15561,21,9135
15562,21,9135
15563,22,8256
15564,19,4783
15565,22,8256
15566,19,4783
15567,21,9135
15568,6,952
15569,0,2941
15570,22,8256
15571,20,6859
15572,22,8256
15573,21,9135
15574,16,1208
15575,22,8256
15576,22,8256
15577,20,6859
15578,20,6859
15579,21,9135
15580,14,956
15581,22,8256
15582,2,1649
15583,5,1272
15584,22,8256
15585,22,8256
15586,4,1114
15587,4,1114
15588,19,4783
15589,7,690
15590,20,6859
15591,23,5744
15592,22,8256
15593,5,1272
15594,13,962
15595,22,8256
15596,20,6859
15597,23,5744
15598,13,962
15599,22,8256
15600,0,2941
15601,22,8256
15602,1,2339
15603,23,5744
15604,1,2339
15605,23,5744
15606,23,5744
15607,9,766
15608,23,5744
15609,0,2941
15610,22,8256
15611,22,8256
15612,3,1447
15613,23,5744
15614,1,2339
15615,4,1114
15616,1,2339
15617,14,956
15618,17,1988
15619,13,962
15620,23,5744
15621,20,6859
15622,0,2941
15623,20,6859
15624,5,1272
15625,21,9135
15626,1,2339
15627,20,6859
15628,15,1063
15629,22,8256
15630,8,617
15631,20,6859
15632,19,4783
15633,19,4783
15634,20,6859
15635,19,4783
15636,17,1988
15637,12,1016
15638,7,690
15639,20,6859
15640,20,6859
15641,21,9135
15642,21,9135
15643,22,8256
15644,23,5744
15645,21,9135
15646,6,952
15647,21,9135
15648,22,8256
15649,3,1447
15650,1,2339
15651,21,9135
15652,14,956
15653,2,1649
15654,22,8256
15655,10,902
15656,21,9135
15657,20,6859
15658,0,2941
15659,23,5744
15660,21,9135
15661,14,956
15662,19,4783
15663,21,9135
15664,19,4783
15665,14,956
15666,21,9135
15667,11,850
15668,21,9135
15669,13,962
15670,19,4783
15671,18,3123
15672,6,952
15673,19,4783
15674,21,9135
15675,4,1114
15676,4,1114
15677,21,9135
15678,6,952
15679,5,1272
15680,8,617
15681,11,850
15682,20,6859
15683,22,8256
15684,21,9135
15685,18,3123
15686,22,8256
15687,21,9135
15688,22,8256
15689,22,8256
15690,19,4783
15691,19,4783
15692,21,9135
15693,21,9135
15694,8,617
15695,19,4783
15696,20,6859
15697,22,8256
15698,21,9135
15699,22,8256
15700,19,4783
15701,20,6859
15702,22,8256
15703,19,4783
15704,19,4783
15705,22,8256
15706,21,9135
15707,21,9135
15708,19,4783
15709,21,9135
15710,19,4783
15711,22,8256
15712,19,4783
15713,21,9135
15714,21,9135
15715,23,5744
15716,18,3123
15717,19,4783
15718,23,5744
15719,20,6859
15720,19,4783
15721,2,1649
15722,21,9135
15723,3,1447
15724,8,617
15725,18,3123
15726,17,1988
15727,17,1988
15728,22,8256
15729,17,1988
15730,23,5744
15731,5,1272
15732,23,5744
15733,20,6859
15734,2,1649
15735,5,1272
15736,19,4783
15737,12,1016
15738,14,956
15739,0,2941
15740,20,6859
15741,12,1016
15742,20,6859
15743,2,1649
15744,19,4783
15745,4,1114
15746,1,2339
15747,5,1272
15748,18,3123
15749,19,4783
15750,19,4783
15751,20,6859
15752,18,3123
15753,0,2941
15754,22,8256
15755,22,8256
15756,13,962
15757,20,6859
15758,22,8256
15759,20,6859
15760,22,8256
15761,21,9135
15762,23,5744
15763,23,5744
15764,22,8256
15765,17,1988
15766,0,2941
15767,21,9135
15768,23,5744
15769,1,2339
15770,1,2339
15771,13,962
15772,0,2941
15773,0,2941
15774,0,2941
15775,2,1649
15776,20,6859
15777,0,2941
15778,20,6859
15779,21,9135
15780,18,3123
15781,22,8256
15782,16,1208
15783,6,952
15784,20,6859
15785,21,9135
15786,2,1649
15787,13,962
15788,20,6859
15789,21,9135
15790,7,690
15791,23,5744
15792,18,3123
15793,0,2941
15794,22,8256
15795,23,5744
15796,23,5744
15797,21,9135
15798,19,4783
15799,20,6859
15800,22,8256
15801,21,9135
15802,20,6859
15803,10,902
15804,22,8256
15805,3,1447
15806,21,9135
15807,20,6859
15808,21,9135
15809,0,2941
15810,14,956
15811,11,850
15812,22,8256
15813,1,2339
15814,18,3123
15815,17,1988
15816,18,3123
15817,6,952
15818,1,2339
15819,23,5744
15820,5,1272
15821,5,1272
15822,11,850
15823,0,2941
15824,0,2941
15825,0,2941
15826,15,1063
15827,21,9135
15828,23,5744
15829,15,1063
15830,23,5744
15831,5,1272
15832,21,9135
15833,18,3123
15834,20,6859
15835,21,9135
15836,21,9135
15837,21,9135
15838,22,8256
15839,21,9135
15840,18,3123
15841,21,9135
15842,22,8256
15843,23,5744
15844,11,850
15845,22,8256
15846,22,8256
15847,21,9135
15848,21,9135
15849,20,6859
15850,21,9135
15851,2,1649
15852,4,1114
15853,11,850
15854,19,4783
15855,0,2941
15856,22,8256
15857,17,1988
15858,10,902
15859,19,4783
15860,20,6859
15861,13,962
15862,22,8256
15863,8,617
15864,22,8256
15865,21,9135
15866,17,1988
15867,4,1114
15868,21,9135
15869,0,2941
15870,23,5744
15871,15,1063
15872,21,9135
15873,0,2941
15874,18,3123
15875,21,9135
15876,22,8256
15877,22,8256
15878,6,952
15879,17,1988
15880,15,1063
15881,4,1114
15882,1,2339
15883,16,1208
15884,17,1988
15885,8,617
15886,8,617
15887,5,1272
15888,2,1649
15889,0,2941
15890,5,1272
15891,19,4783
15892,21,9135
15893,20,6859
15894,21,9135
15895,9,766
15896,23,5744
15897,19,4783
15898,23,5744
15899,1,2339
15900,22,8256
15901,10,902
15902,20,6859
15903,16,1208
15904,21,9135
15905,15,1063
15906,17,1988
15907,21,9135
15908,20,6859
15909,8,617
15910,4,1114
15911,23,5744
15912,22,8256
15913,20,6859
15914,23,5744
15915,22,8256
15916,9,766
15917,21,9135
15918,21,9135
15919,22,8256
15920,15,1063
15921,18,3123
15922,18,3123
15923,20,6859
15924,22,8256
15925,20,6859
15926,21,9135
15927,23,5744
15928,20,6859
15929,23,5744
15930,23,5744
15931,21,9135
15932,6,952
15933,22,8256
15934,22,8256
15935,14,956
15936,1,2339
15937,21,9135
15938,23,5744
15939,22,8256
15940,23,5744
15941,15,1063
15942,19,4783
15943,0,2941
15944,20,6859
15945,22,8256
15946,22,8256
15947,21,9135
15948,21,9135
15949,20,6859
15950,0,2941
15951,23,5744
15952,21,9135
15953,20,6859
15954,20,6859
15955,21,9135
15956,21,9135
15957,21,9135
15958,21,9135
15959,22,8256
15960,21,9135
15961,3,1447
15962,21,9135
15963,19,4783
15964,21,9135
15965,11,850
15966,21,9135
15967,11,850
15968,20,6859
15969,3,1447
15970,6,952
15971,21,9135
15972,17,1988
15973,19,4783
15974,23,5744
15975,14,956
15976,7,690
15977,6,952
15978,20,6859
15979,21,9135
15980,5,1272
15981,1,2339
15982,20,6859
15983,22,8256
15984,22,8256
15985,18,3123
15986,23,5744
15987,2,1649
15988,22,8256
15989,0,2941
15990,0,2941
15991,23,5744
15992,21,9135
15993,20,6859
15994,18,3123
15995,21,9135
15996,21,9135
15997,9,766
15998,22,8256
15999,0,2941
16000,23,5744
16001,11,850
16002,10,902
16003,20,6859
16004,6,952
16005,18,3123
16006,21,9135
16007,21,9135
16008,11,850
16009,14,956
16010,15,1063
16011,20,6859
16012,21,9135
16013,18,3123
16014,23,5744
16015,17,1988
16016,3,1447
16017,6,952
16018,19,4783
16019,13,962
16020,19,4783
16021,5,1272
16022,17,1988
16023,4,1114
16024,21,9135
16025,0,2941
16026,12,1016
16027,20,6859
16028,23,5744
16029,19,4783
16030,18,3123
16031,19,4783
16032,21,9135
16033,20,6859
16034,20,6859
16035,10,902
16036,3,1447
16037,21,9135
16038,20,6859
16039,19,4783
16040,11,850
16041,15,1063
16042,9,766
16043,18,3123
16044,10,902
16045,20,6859
16046,19,4783
16047,19,4783
16048,1,2339
16049,0,2941
16050,0,2941
16051,23,5744
16052,21,9135
16053,22,8256
16054,22,8256
16055,19,4783
16056,0,2941
16057,7,690
16058,7,690
16059,19,4783
16060,18,3123
16061,21,9135
16062,21,9135
16063,21,9135
16064,19,4783
16065,21,9135
16066,23,5744
16067,23,5744
16068,21,9135
16069,15,1063
16070,20,6859
16071,4,1114
16072,21,9135
16073,20,6859
16074,19,4783
16075,20,6859
16076,23,5744
16077,19,4783
16078,14,956
16079,20,6859
16080,21,9135
16081,19,4783
16082,22,8256
16083,18,3123
16084,19,4783
16085,0,2941
16086,20,6859
16087,21,9135
16088,23,5744
16089,2,1649
16090,20,6859
16091,19,4783
16092,21,9135
16093,6,952
16094,21,9135
16095,21,9135
16096,21,9135
16097,22,8256
16098,23,5744
16099,1,2339
16100,0,2941
16101,14,956
16102,22,8256
16103,20,6859
16104,20,6859
16105,1,2339
16106,20,6859
16107,21,9135
16108,19,4783
16109,21,9135
16110,18,3123
16111,5,1272
16112,18,3123
16113,20,6859
16114,2,1649
16115,6,952
16116,1,2339
16117,20,6859
16118,17,1988
16119,13,962
16120,18,3123
16121,19,4783
16122,6,952
16123,19,4783
16124,13,962
16125,19,4783
16126,18,3123
16127,20,6859
16128,23,5744
16129,2,1649
16130,20,6859
16131,22,8256
16132,1,2339
16133,22,8256
16134,20,6859
16135,20,6859
16136,23,5744
16137,2,1649
16138,20,6859
16139,21,9135
16140,5,1272
16141,1,2339
16142,22,8256
16143,20,6859
16144,22,8256
16145,7,690
16146,21,9135
16147,10,902
16148,0,2941
16149,1,2339
16150,23,5744
16151,23,5744
16152,21,9135
16153,1,2339
16154,19,4783
16155,20,6859
16156,19,4783
16157,23,5744
16158,17,1988
16159,5,1272
16160,14,956
16161,19,4783
16162,3,1447
16163,23,5744
16164,6,952
16165,22,8256
16166,10,902
16167,21,9135
16168,21,9135
16169,21,9135
16170,23,5744
16171,17,1988
16172,0,2941
16173,0,2941
16174,4,1114
16175,20,6859
16176,23,5744
16177,23,5744
16178,21,9135
16179,15,1063
16180,21,9135
16181,21,9135
16182,0,2941
16183,22,8256
16184,20,6859
16185,18,3123
16186,20,6859
16187,10,902
16188,18,3123
16189,22,8256
16190,17,1988
16191,3,1447
16192,20,6859
16193,16,1208
16194,3,1447
16195,19,4783
16196,22,8256
16197,19,4783
16198,11,850
16199,21,9135
16200,22,8256
16201,20,6859
16202,0,2941
16203,1,2339
16204,6,952
16205,10,902
16206,7,690
16207,8,617
16208,5,1272
16209,12,1016
16210,21,9135
16211,23,5744
16212,18,3123
16213,9,766
16214,5,1272
16215,22,8256
16216,16,1208
16217,17,1988
16218,21,9135
16219,18,3123
16220,16,1208
16221,19,4783
16222,22,8256
16223,2,1649
16224,20,6859
16225,20,6859
16226,18,3123
16227,21,9135
16228,15,1063
16229,22,8256
16230,21,9135
16231,21,9135
16232,20,6859
16233,22,8256
16234,20,6859
16235,20,6859
16236,20,6859
16237,19,4783
16238,19,4783
16239,4,1114
16240,11,850
16241,22,8256
16242,6,952
16243,11,850
16244,20,6859
16245,21,9135
16246,20,6859
16247,22,8256
16248,8,617
16249,7,690
16250,22,8256
16251,22,8256
16252,21,9135
16253,3,1447
16254,18,3123
16255,21,9135
16256,22,8256
16257,22,8256
16258,5,1272
16259,19,4783
16260,21,9135
16261,13,962
16262,23,5744
16263,22,8256
16264,5,1272
16265,11,850
16266,3,1447
16267,21,9135
16268,21,9135
16269,21,9135
16270,19,4783
16271,5,1272
16272,5,1272
16273,20,6859
16274,19,4783
16275,20,6859
16276,22,8256
16277,6,952
16278,22,8256
16279,23,5744
16280,5,1272
16281,20,6859
16282,19,4783
16283,22,8256
16284,19,4783
16285,18,3123
16286,18,3123
16287,20,6859
16288,18,3123
16289,19,4783
16290,23,5744
16291,23,5744
16292,15,1063
16293,23,5744
16294,21,9135
16295,13,962
16296,21,9135
16297,22,8256
16298,0,2941
16299,23,5744
16300,23,5744
16301,19,4783
16302,6,952
16303,5,1272
16304,22,8256
16305,14,956
16306,21,9135
16307,23,5744
16308,18,3123
16309,20,6859
16310,18,3123
16311,7,690
16312,22,8256
16313,21,9135
16314,18,3123
16315,18,3123
16316,18,3123
16317,23,5744
16318,18,3123
16319,18,3123
16320,19,4783
16321,21,9135
16322,20,6859
16323,23,5744
16324,21,9135
16325,16,1208
16326,19,4783
16327,21,9135
16328,20,6859
16329,20,6859
16330,18,3123
16331,23,5744
16332,21,9135
16333,21,9135
16334,5,1272
16335,20,6859
16336,20,6859
16337,3,1447
16338,3,1447
16339,2,1649
16340,0,2941
16341,22,8256
16342,23,5744
16343,21,9135
16344,22,8256
16345,22,8256
16346,22,8256
16347,23,5744
16348,23,5744
16349,23,5744
16350,23,5744
16351,3,1447
16352,20,6859
16353,1,2339
16354,0,2941
16355,22,8256
16356,2,1649
16357,22,8256
16358,22,8256
16359,15,1063
16360,22,8256
16361,1,2339
16362,20,6859
16363,15,1063
16364,11,850
16365,20,6859
16366,19,4783
16367,19,4783
16368,10,902
16369,17,1988
