,Year,Year_count
34920,2008,3867
34921,1970,96
34922,2011,4215
34923,2009,3502
34924,1990,170
34925,2012,6096
34926,1985,153
34927,2011,4215
34928,2012,6096
34929,2014,1894
34930,2005,3046
34931,2004,3067
34932,2013,5862
34933,2002,2298
34934,2006,2749
34935,2012,6096
34936,2006,2749
34937,2008,3867
34938,2013,5862
34939,2006,2749
34940,2009,3502
34941,1996,396
34942,1992,168
34943,1999,1924
34944,2001,2295
34945,2007,3338
34946,2005,3046
34947,1999,1924
34948,2007,3338
34949,2006,2749
34950,1998,1191
34951,2002,2298
34952,2010,3423
34953,2012,6096
34954,2009,3502
34955,2002,2298
34956,2012,6096
34957,2003,2782
34958,2005,3046
34959,2012,6096
34960,2009,3502
34961,2013,5862
34962,2007,3338
34963,2011,4215
34964,2010,3423
34965,2010,3423
34966,2010,3423
34967,2013,5862
34968,1998,1191
34969,2013,5862
34970,2007,3338
34971,1999,1924
34972,2008,3867
34973,2014,1894
34974,2014,1894
34975,2011,4215
34976,1974,200
34977,2011,4215
34978,2009,3502
34979,1996,396
34980,2006,2749
34981,2005,3046
34982,2001,2295
34983,2002,2298
34984,2007,3338
34985,2011,4215
34986,2012,6096
34987,2006,2749
34988,2008,3867
34989,2005,3046
34990,1965,145
34991,2002,2298
34992,2012,6096
34993,2012,6096
34994,2012,6096
34995,1978,231
34996,1975,228
34997,1960,46
34998,2013,5862
34999,2013,5862
35000,1945,7
35001,2011,4215
35002,2002,2298
35003,2012,6096
35004,2006,2749
35005,2009,3502
35006,2011,4215
35007,2008,3867
35008,2013,5862
35009,2002,2298
35010,1973,166
35011,2011,4215
35012,2012,6096
35013,2010,3423
35014,1966,144
35015,1998,1191
35016,1966,144
35017,2008,3867
35018,2010,3423
35019,2012,6096
35020,2012,6096
35021,2002,2298
35022,2009,3502
35023,2009,3502
35024,2006,2749
35025,2004,3067
35026,2010,3423
35027,2013,5862
35028,2003,2782
35029,2012,6096
35030,2012,6096
35031,2011,4215
35032,1999,1924
35033,2013,5862
35034,2004,3067
35035,2012,6096
35036,2012,6096
35037,2000,2012
35038,2013,5862
35039,1994,283
35040,2010,3423
35041,1978,231
35042,1958,36
35043,2012,6096
35044,2000,2012
35045,1997,856
35046,1976,206
35047,2008,3867
35048,2004,3067
35049,2009,3502
35050,1996,396
35051,2010,3423
35052,2013,5862
35053,2000,2012
35054,2003,2782
35055,2008,3867
35056,2011,4215
35057,2012,6096
35058,1998,1191
35059,1999,1924
35060,2012,6096
35061,2012,6096
35062,2008,3867
35063,2008,3867
35064,2010,3423
35065,2000,2012
35066,1960,46
35067,2002,2298
35068,2003,2782
35069,2007,3338
35070,2004,3067
35071,1976,206
35072,1958,36
35073,2005,3046
35074,1998,1191
35075,2006,2749
35076,2010,3423
35077,1999,1924
35078,2011,4215
35079,2006,2749
35080,2009,3502
35081,1999,1924
35082,2013,5862
35083,1999,1924
35084,2000,2012
35085,1978,231
35086,2012,6096
35087,2001,2295
35088,2004,3067
35089,1947,25
35090,2009,3502
35091,2005,3046
35092,2012,6096
35093,2011,4215
35094,2012,6096
35095,2006,2749
35096,2007,3338
35097,2009,3502
35098,2013,5862
35099,2009,3502
35100,2009,3502
35101,2011,4215
35102,2007,3338
35103,2013,5862
35104,2008,3867
35105,2013,5862
35106,2002,2298
35107,2002,2298
35108,2008,3867
35109,1997,856
35110,2004,3067
35111,1970,96
35112,2013,5862
35113,2008,3867
35114,2006,2749
35115,1998,1191
35116,2009,3502
35117,1999,1924
35118,2004,3067
35119,2006,2749
35120,2011,4215
35121,1996,396
35122,2002,2298
35123,1968,157
35124,1968,157
35125,1998,1191
35126,2004,3067
35127,2011,4215
35128,2011,4215
35129,1974,200
35130,2004,3067
35131,2003,2782
35132,2011,4215
35133,1979,170
35134,2009,3502
35135,2007,3338
35136,2008,3867
35137,2001,2295
35138,2001,2295
35139,2012,6096
35140,2010,3423
35141,2006,2749
35142,2003,2782
35143,2003,2782
35144,2005,3046
35145,1983,105
35146,2003,2782
35147,2014,1894
35148,1995,378
35149,2006,2749
35150,2000,2012
35151,2004,3067
35152,2007,3338
35153,2003,2782
35154,1975,228
35155,2007,3338
35156,2012,6096
35157,2010,3423
35158,2008,3867
35159,1991,165
35160,2012,6096
35161,1995,378
35162,2004,3067
35163,2008,3867
35164,2007,3338
35165,2009,3502
35166,2003,2782
35167,1980,179
35168,2003,2782
35169,2003,2782
35170,2009,3502
35171,1967,138
35172,2011,4215
35173,2006,2749
35174,1999,1924
35175,2013,5862
35176,2003,2782
35177,2005,3046
35178,2004,3067
35179,2011,4215
35180,2001,2295
35181,2011,4215
35182,2001,2295
35183,1995,378
35184,2010,3423
35185,1997,856
35186,2013,5862
35187,2001,2295
35188,2013,5862
35189,2008,3867
35190,2004,3067
35191,2011,4215
35192,2002,2298
35193,2010,3423
35194,2004,3067
35195,1966,144
35196,2010,3423
35197,2007,3338
35198,2000,2012
35199,2002,2298
35200,1998,1191
35201,1997,856
35202,2003,2782
35203,2001,2295
35204,2007,3338
35205,2004,3067
35206,2012,6096
35207,2006,2749
35208,2006,2749
35209,2012,6096
35210,2013,5862
35211,2010,3423
35212,2004,3067
35213,2009,3502
35214,2010,3423
35215,2000,2012
35216,1972,107
35217,2013,5862
35218,1965,145
35219,1993,204
35220,1996,396
35221,2013,5862
35222,1958,36
35223,2007,3338
35224,2001,2295
35225,2008,3867
35226,2005,3046
35227,1985,153
35228,2013,5862
35229,2002,2298
35230,2008,3867
35231,2004,3067
35232,2007,3338
35233,2004,3067
35234,2013,5862
35235,2004,3067
35236,2011,4215
35237,1999,1924
35238,2007,3338
35239,2012,6096
35240,2009,3502
35241,2010,3423
35242,2010,3423
35243,2012,6096
35244,1998,1191
35245,2003,2782
35246,2011,4215
35247,2007,3338
35248,2007,3338
35249,2002,2298
35250,2005,3046
35251,2005,3046
35252,2008,3867
35253,1992,168
35254,2013,5862
35255,2013,5862
35256,2004,3067
35257,2004,3067
35258,2008,3867
35259,2009,3502
35260,2007,3338
35261,2009,3502
35262,1996,396
35263,2010,3423
35264,1999,1924
35265,1998,1191
35266,2002,2298
35267,2009,3502
35268,2004,3067
35269,2005,3046
35270,2000,2012
35271,2006,2749
35272,2010,3423
35273,2009,3502
35274,2009,3502
35275,2009,3502
35276,1986,134
35277,1998,1191
35278,2008,3867
35279,2013,5862
35280,2011,4215
35281,2011,4215
35282,2006,2749
35283,2006,2749
35284,2002,2298
35285,2006,2749
35286,2009,3502
35287,2002,2298
35288,2004,3067
35289,2013,5862
35290,2004,3067
35291,2004,3067
35292,2010,3423
35293,2006,2749
35294,2003,2782
35295,1981,123
35296,1997,856
35297,2008,3867
35298,2013,5862
35299,2008,3867
35300,2006,2749
35301,2013,5862
35302,2004,3067
35303,2013,5862
35304,2010,3423
35305,2013,5862
35306,2012,6096
35307,1994,283
35308,2006,2749
35309,2010,3423
35310,2007,3338
35311,2011,4215
35312,2010,3423
35313,2012,6096
35314,2000,2012
35315,2002,2298
35316,2008,3867
35317,2001,2295
35318,1959,40
35319,2010,3423
35320,2013,5862
35321,2011,4215
35322,2003,2782
35323,2013,5862
35324,2013,5862
35325,2011,4215
35326,2012,6096
35327,1980,179
35328,1984,131
35329,1979,170
35330,2010,3423
35331,2009,3502
35332,2007,3338
35333,2012,6096
35334,2012,6096
35335,2004,3067
35336,2003,2782
35337,2013,5862
35338,1953,21
35339,2000,2012
35340,2011,4215
35341,2011,4215
35342,2009,3502
35343,2011,4215
35344,2009,3502
35345,2001,2295
35346,2007,3338
35347,2010,3423
35348,2013,5862
35349,2001,2295
35350,2012,6096
35351,2012,6096
35352,2010,3423
35353,2011,4215
35354,2007,3338
35355,2012,6096
35356,1999,1924
35357,2012,6096
35358,2012,6096
35359,2012,6096
35360,2010,3423
35361,2005,3046
35362,1995,378
35363,2012,6096
35364,2005,3046
35365,1982,122
35366,2011,4215
35367,1968,157
35368,1964,69
35369,1995,378
35370,1997,856
35371,1993,204
35372,2001,2295
35373,2012,6096
35374,2010,3423
35375,2000,2012
35376,2005,3046
35377,2012,6096
35378,2010,3423
35379,2010,3423
35380,2007,3338
35381,2003,2782
35382,2004,3067
35383,2009,3502
35384,2012,6096
35385,2012,6096
35386,2008,3867
35387,2010,3423
35388,2007,3338
35389,2005,3046
35390,2012,6096
35391,2006,2749
35392,2004,3067
35393,2013,5862
35394,2010,3423
35395,2002,2298
35396,2010,3423
35397,2010,3423
35398,2006,2749
35399,2008,3867
35400,2006,2749
35401,2012,6096
35402,1990,170
35403,2012,6096
35404,2012,6096
35405,2012,6096
35406,2007,3338
35407,2012,6096
35408,1969,114
35409,1988,163
35410,2004,3067
35411,1980,179
35412,2006,2749
35413,1976,206
35414,2012,6096
35415,2012,6096
35416,2006,2749
35417,2004,3067
35418,1964,69
35419,2010,3423
35420,2009,3502
35421,2012,6096
35422,2009,3502
35423,2012,6096
35424,2004,3067
35425,2012,6096
35426,2002,2298
35427,2011,4215
35428,2012,6096
35429,1999,1924
35430,2000,2012
35431,2004,3067
35432,2011,4215
35433,2007,3338
35434,2004,3067
35435,1979,170
35436,2001,2295
35437,2011,4215
35438,2006,2749
35439,1979,170
35440,1998,1191
35441,2006,2749
35442,2000,2012
35443,2011,4215
35444,2002,2298
35445,2006,2749
35446,2011,4215
35447,2010,3423
35448,2003,2782
35449,2012,6096
35450,2000,2012
35451,2004,3067
35452,2012,6096
35453,2011,4215
35454,2008,3867
35455,2006,2749
35456,1968,157
35457,2007,3338
35458,2002,2298
35459,2012,6096
35460,2010,3423
35461,1997,856
35462,2012,6096
35463,2002,2298
35464,1993,204
35465,2004,3067
35466,2008,3867
35467,1994,283
35468,2009,3502
35469,2007,3338
35470,2010,3423
35471,1991,165
35472,2012,6096
35473,2013,5862
35474,2007,3338
35475,2007,3338
35476,2007,3338
35477,1998,1191
35478,2009,3502
35479,2009,3502
35480,2011,4215
35481,2006,2749
35482,2003,2782
35483,2003,2782
35484,2010,3423
35485,2013,5862
35486,2013,5862
35487,2008,3867
35488,1984,131
35489,2004,3067
35490,2001,2295
35491,2010,3423
35492,1983,105
35493,2012,6096
35494,1980,179
35495,1985,153
35496,2001,2295
35497,2011,4215
35498,2003,2782
35499,2003,2782
35500,2003,2782
35501,1961,39
35502,2009,3502
35503,1998,1191
35504,2005,3046
35505,2011,4215
35506,2002,2298
35507,2002,2298
35508,2010,3423
35509,2007,3338
35510,2012,6096
35511,2002,2298
35512,2010,3423
35513,1987,156
35514,2007,3338
35515,2012,6096
35516,1998,1191
35517,2011,4215
35518,1995,378
35519,2008,3867
35520,2014,1894
35521,2009,3502
35522,2000,2012
35523,1999,1924
35524,2013,5862
35525,2010,3423
35526,2013,5862
35527,2008,3867
35528,2005,3046
35529,2013,5862
35530,2013,5862
35531,2012,6096
35532,2008,3867
35533,2012,6096
35534,2012,6096
35535,2007,3338
35536,2007,3338
35537,2014,1894
35538,2014,1894
35539,2011,4215
35540,2005,3046
35541,2012,6096
35542,2005,3046
35543,2008,3867
35544,2013,5862
35545,2003,2782
35546,2013,5862
35547,2012,6096
35548,2013,5862
35549,2003,2782
35550,2009,3502
35551,1970,96
35552,1978,231
35553,2001,2295
35554,1999,1924
35555,2013,5862
35556,2013,5862
35557,2013,5862
35558,2011,4215
35559,2011,4215
35560,2011,4215
35561,1998,1191
35562,2005,3046
35563,1972,107
35564,2013,5862
35565,2013,5862
35566,2013,5862
35567,2012,6096
35568,2000,2012
35569,2004,3067
35570,2009,3502
35571,2009,3502
35572,1999,1924
35573,2010,3423
35574,2008,3867
35575,2000,2012
35576,2012,6096
35577,2011,4215
35578,2012,6096
35579,2001,2295
35580,2014,1894
35581,2006,2749
35582,2007,3338
35583,2009,3502
35584,2005,3046
35585,2012,6096
35586,1970,96
35587,2003,2782
35588,1991,165
35589,2002,2298
35590,2002,2298
35591,2002,2298
35592,2012,6096
35593,2012,6096
35594,2012,6096
35595,2006,2749
35596,2004,3067
35597,2011,4215
35598,1995,378
35599,2009,3502
35600,2011,4215
35601,1977,190
35602,1978,231
35603,2007,3338
35604,2002,2298
35605,2004,3067
35606,2010,3423
35607,1999,1924
35608,1999,1924
35609,2009,3502
35610,2008,3867
35611,2013,5862
35612,2012,6096
35613,2012,6096
35614,2001,2295
35615,2006,2749
35616,2007,3338
35617,2005,3046
35618,2005,3046
35619,1992,168
35620,2011,4215
35621,1957,53
35622,1980,179
35623,2012,6096
35624,2012,6096
35625,2011,4215
35626,2011,4215
35627,2009,3502
35628,1976,206
35629,2013,5862
35630,2009,3502
35631,2000,2012
35632,1997,856
35633,2011,4215
35634,2013,5862
35635,2002,2298
35636,2010,3423
35637,2002,2298
35638,1973,166
35639,2007,3338
35640,2005,3046
35641,2005,3046
35642,1971,88
35643,2002,2298
35644,2005,3046
35645,2012,6096
35646,1998,1191
35647,2007,3338
35648,1999,1924
35649,2001,2295
35650,2012,6096
35651,2011,4215
35652,1991,165
35653,2008,3867
35654,2005,3046
35655,2013,5862
35656,2013,5862
35657,2012,6096
35658,1977,190
35659,1998,1191
35660,2012,6096
35661,2013,5862
35662,2012,6096
35663,2006,2749
35664,2011,4215
35665,2012,6096
35666,2013,5862
35667,2008,3867
35668,1976,206
35669,2000,2012
35670,2003,2782
35671,2008,3867
35672,2011,4215
35673,2011,4215
35674,2007,3338
35675,2012,6096
35676,2005,3046
35677,2008,3867
35678,2008,3867
35679,1998,1191
35680,2009,3502
35681,2004,3067
35682,1965,145
35683,2001,2295
35684,2013,5862
35685,2014,1894
35686,2012,6096
35687,2009,3502
35688,2012,6096
35689,1989,180
35690,2012,6096
35691,2005,3046
35692,1977,190
35693,1978,231
35694,2014,1894
35695,2013,5862
35696,2013,5862
35697,2009,3502
35698,2013,5862
35699,2014,1894
35700,2006,2749
35701,2006,2749
35702,2006,2749
35703,2012,6096
35704,2014,1894
35705,2013,5862
35706,2004,3067
35707,2010,3423
35708,2008,3867
35709,2012,6096
35710,2009,3502
35711,2012,6096
35712,2007,3338
35713,2009,3502
35714,2013,5862
35715,2013,5862
35716,2010,3423
35717,2010,3423
35718,2010,3423
35719,2005,3046
35720,1965,145
35721,2005,3046
35722,2005,3046
35723,2005,3046
35724,2005,3046
35725,2007,3338
35726,2006,2749
35727,2014,1894
35728,2013,5862
35729,2005,3046
35730,2005,3046
35731,2005,3046
35732,2002,2298
35733,2012,6096
35734,2010,3423
35735,2004,3067
35736,2005,3046
35737,2012,6096
35738,2008,3867
35739,1962,49
35740,2004,3067
35741,1997,856
35742,2001,2295
35743,2007,3338
35744,2013,5862
35745,2011,4215
35746,2007,3338
35747,2007,3338
35748,2007,3338
35749,2014,1894
35750,2012,6096
35751,1997,856
35752,1998,1191
35753,2012,6096
35754,2007,3338
35755,2013,5862
35756,2012,6096
35757,2000,2012
35758,2013,5862
35759,2003,2782
35760,2013,5862
35761,2003,2782
35762,2009,3502
35763,2002,2298
35764,2002,2298
35765,2005,3046
35766,2003,2782
35767,2013,5862
35768,2013,5862
35769,2012,6096
35770,2012,6096
35771,1996,396
35772,2003,2782
35773,2004,3067
35774,2013,5862
35775,2003,2782
35776,2001,2295
35777,1980,179
35778,2012,6096
35779,2014,1894
35780,2004,3067
35781,2012,6096
35782,1998,1191
35783,1999,1924
35784,2013,5862
35785,2009,3502
35786,2002,2298
35787,2014,1894
35788,2013,5862
35789,2010,3423
35790,2002,2298
35791,1984,131
35792,2014,1894
35793,2010,3423
35794,2011,4215
35795,2007,3338
35796,2013,5862
35797,2004,3067
35798,2013,5862
35799,2013,5862
35800,2013,5862
35801,2013,5862
35802,2012,6096
35803,2010,3423
35804,2005,3046
35805,2002,2298
35806,2012,6096
35807,2008,3867
35808,2011,4215
35809,2012,6096
35810,2003,2782
35811,2012,6096
35812,2013,5862
35813,1978,231
35814,2002,2298
35815,2002,2298
35816,1977,190
35817,2012,6096
35818,2013,5862
35819,2013,5862
35820,2013,5862
35821,2012,6096
35822,2008,3867
35823,2005,3046
35824,2003,2782
35825,1992,168
35826,1995,378
35827,2012,6096
35828,2005,3046
35829,1998,1191
35830,2011,4215
35831,2008,3867
35832,2012,6096
35833,2012,6096
35834,2013,5862
35835,1977,190
35836,2003,2782
35837,2007,3338
35838,2012,6096
35839,2011,4215
35840,1990,170
35841,2000,2012
35842,1977,190
35843,2000,2012
35844,2012,6096
35845,1956,33
35846,2012,6096
35847,2013,5862
35848,2013,5862
35849,2001,2295
35850,2008,3867
35851,1988,163
35852,2014,1894
35853,2012,6096
35854,2003,2782
35855,2012,6096
35856,2012,6096
35857,2013,5862
35858,2013,5862
35859,2008,3867
35860,1998,1191
35861,2012,6096
35862,2013,5862
35863,2012,6096
35864,2010,3423
35865,2005,3046
35866,2005,3046
35867,2009,3502
35868,2014,1894
35869,2010,3423
35870,2002,2298
35871,2002,2298
35872,2008,3867
35873,2005,3046
35874,1987,156
35875,2012,6096
35876,1989,180
35877,2003,2782
35878,2009,3502
35879,2011,4215
35880,2012,6096
35881,1993,204
35882,1999,1924
35883,1977,190
35884,2012,6096
35885,2011,4215
35886,2012,6096
35887,2002,2298
35888,2003,2782
35889,2013,5862
35890,2005,3046
35891,2007,3338
35892,2014,1894
35893,1977,190
35894,1999,1924
35895,2005,3046
35896,1983,105
35897,2012,6096
35898,2013,5862
35899,2012,6096
35900,2010,3423
35901,2006,2749
35902,1981,123
35903,2008,3867
35904,2009,3502
35905,2013,5862
35906,2012,6096
35907,1998,1191
35908,2007,3338
35909,2001,2295
35910,1995,378
35911,2013,5862
35912,1999,1924
35913,1985,153
35914,2014,1894
35915,1997,856
35916,2011,4215
35917,2007,3338
35918,2008,3867
35919,2008,3867
35920,2006,2749
35921,2005,3046
35922,2005,3046
35923,2012,6096
35924,2000,2012
35925,1988,163
35926,2011,4215
35927,2008,3867
35928,2008,3867
35929,1974,200
35930,2009,3502
35931,2012,6096
35932,1992,168
35933,2007,3338
35934,2014,1894
35935,2010,3423
35936,2014,1894
35937,2013,5862
35938,2011,4215
35939,2003,2782
35940,1998,1191
35941,2013,5862
35942,2013,5862
35943,2008,3867
35944,2012,6096
35945,2008,3867
35946,2005,3046
35947,2012,6096
35948,2011,4215
35949,2011,4215
35950,2010,3423
35951,1997,856
35952,2003,2782
35953,2009,3502
35954,2004,3067
35955,2004,3067
35956,2012,6096
35957,2000,2012
35958,2000,2012
35959,2009,3502
35960,2001,2295
35961,2012,6096
35962,2010,3423
35963,2010,3423
35964,2002,2298
35965,1996,396
35966,2012,6096
35967,2012,6096
35968,2008,3867
35969,2004,3067
35970,2009,3502
35971,2013,5862
35972,2011,4215
35973,2007,3338
35974,2005,3046
35975,2008,3867
35976,2014,1894
35977,2006,2749
35978,2010,3423
35979,2003,2782
35980,1993,204
35981,2008,3867
35982,1992,168
35983,2003,2782
35984,2005,3046
35985,2001,2295
35986,2004,3067
35987,1999,1924
35988,2003,2782
35989,2009,3502
35990,2011,4215
35991,2006,2749
35992,2012,6096
35993,2013,5862
35994,2010,3423
35995,2004,3067
35996,2012,6096
35997,2008,3867
35998,2012,6096
35999,2012,6096
36000,2010,3423
36001,2008,3867
36002,1991,165
36003,2008,3867
36004,1998,1191
36005,2005,3046
36006,2005,3046
36007,2012,6096
36008,1982,122
36009,2013,5862
36010,2011,4215
36011,2012,6096
36012,2010,3423
36013,2003,2782
36014,1998,1191
36015,1991,165
36016,2013,5862
36017,2008,3867
36018,2012,6096
36019,2008,3867
36020,2003,2782
36021,2008,3867
36022,2010,3423
36023,2008,3867
36024,2005,3046
36025,2011,4215
36026,2009,3502
36027,2005,3046
36028,2012,6096
36029,2005,3046
36030,2012,6096
36031,2011,4215
36032,1999,1924
36033,2004,3067
36034,2011,4215
36035,2003,2782
36036,2007,3338
36037,2006,2749
36038,2013,5862
36039,2009,3502
36040,2013,5862
36041,1962,49
36042,2013,5862
36043,1979,170
36044,2011,4215
36045,2004,3067
36046,1998,1191
36047,2013,5862
36048,2005,3046
36049,2012,6096
36050,2010,3423
36051,2013,5862
36052,2012,6096
36053,2003,2782
36054,2004,3067
36055,2013,5862
36056,2001,2295
36057,2012,6096
36058,2003,2782
36059,2014,1894
36060,2002,2298
36061,1955,20
36062,2013,5862
36063,2012,6096
36064,2013,5862
36065,2009,3502
36066,2013,5862
36067,2003,2782
36068,2010,3423
36069,2012,6096
36070,2011,4215
36071,2000,2012
36072,2013,5862
36073,2010,3423
36074,2004,3067
36075,1976,206
36076,2014,1894
36077,2003,2782
36078,2007,3338
36079,2004,3067
36080,2003,2782
36081,2003,2782
36082,2001,2295
36083,2009,3502
36084,1970,96
36085,2011,4215
36086,2012,6096
36087,2012,6096
36088,2012,6096
36089,1996,396
36090,2001,2295
36091,2012,6096
36092,2013,5862
36093,2007,3338
36094,2013,5862
36095,1992,168
36096,2006,2749
36097,2000,2012
36098,2009,3502
36099,2010,3423
36100,2001,2295
36101,2006,2749
36102,1989,180
36103,2002,2298
36104,2005,3046
36105,2009,3502
36106,2006,2749
36107,1976,206
36108,2001,2295
36109,2005,3046
36110,2009,3502
36111,2001,2295
36112,2009,3502
36113,1999,1924
36114,2006,2749
36115,1994,283
36116,1992,168
36117,1980,179
36118,1999,1924
36119,2013,5862
36120,1980,179
36121,1990,170
36122,1998,1191
36123,2002,2298
36124,2013,5862
36125,1990,170
36126,2002,2298
36127,2007,3338
36128,2001,2295
36129,2011,4215
36130,2006,2749
36131,2007,3338
36132,1988,163
36133,2001,2295
36134,1968,157
36135,2009,3502
36136,2001,2295
36137,2002,2298
36138,1967,138
36139,1996,396
36140,2004,3067
36141,1996,396
36142,1974,200
36143,2010,3423
36144,2010,3423
36145,2004,3067
36146,2007,3338
36147,2003,2782
36148,2011,4215
36149,1998,1191
36150,2003,2782
36151,1989,180
36152,2008,3867
36153,2003,2782
36154,2000,2012
36155,1998,1191
36156,2005,3046
36157,1963,56
36158,1996,396
36159,2012,6096
36160,1960,46
36161,2001,2295
36162,2001,2295
36163,2001,2295
36164,2001,2295
36165,2001,2295
36166,2001,2295
36167,2001,2295
36168,2013,5862
36169,2013,5862
36170,2014,1894
36171,2009,3502
36172,2010,3423
36173,2009,3502
36174,1997,856
36175,2012,6096
36176,2009,3502
36177,2003,2782
36178,2004,3067
36179,2013,5862
36180,2005,3046
36181,1968,157
36182,1998,1191
36183,2013,5862
